2025-02-04 11:05:00, 1, 1
2025-02-04 11:05:02, 1, 1
2025-02-04 11:05:04, 1, 1
2025-02-04 11:05:06, 1, 1
2025-02-04 11:05:08, 1, 1
2025-02-04 11:05:10, 1, 1
2025-02-04 11:05:12, 1, 1
2025-02-04 11:05:14, 1, 1
2025-02-04 11:05:16, 1, 1
2025-02-04 11:05:19, 1, 1
2025-02-04 11:05:23, 1, 1
2025-02-04 11:05:25, 1, 1
2025-02-04 11:05:28, 1, 1
2025-02-04 11:05:32, 1, 1
2025-02-04 11:05:36, 1, 1
2025-02-04 11:05:41, 1, 1
2025-02-04 11:05:44, 1, 1
2025-02-04 11:05:47, 1, 1
2025-02-04 11:05:52, 1, 1
2025-02-04 11:05:55, 1, 1
2025-02-04 11:06:02, 1, 1
2025-02-04 11:06:08, 1, 1
2025-02-04 11:06:10, 1, 1
2025-02-04 11:06:14, 1, 1
2025-02-04 11:06:16, 1, 1
2025-02-04 11:06:19, 1, 1
2025-02-04 11:06:22, 1, 1
2025-02-04 11:06:26, 1, 1
2025-02-04 11:06:34, 1, 1
2025-02-04 11:06:37, 1, 1
2025-02-04 11:06:40, 1, 1
2025-02-04 11:06:43, 1, 1
2025-02-04 11:06:46, 1, 1
2025-02-04 11:06:49, 1, 1
2025-02-04 11:06:52, 1, 1
2025-02-04 11:06:57, 1, 1
2025-02-04 11:07:01, 1, 1
2025-02-04 11:07:11, 1, 1
2025-02-04 11:07:16, 1, 1
2025-02-04 11:07:20, 1, 1
2025-02-04 11:07:24, 1, 1
2025-02-04 11:07:29, 1, 1
2025-02-04 11:07:33, 1, 1
2025-02-04 11:07:42, 1, 1
2025-02-04 11:07:47, 1, 1
2025-02-04 11:07:50, 1, 1
2025-02-04 11:07:53, 1, 1
2025-02-04 11:07:56, 1, 1
2025-02-04 11:08:03, 1, 1
2025-02-04 11:08:16, 1, 1
2025-02-04 11:08:19, 1, 1
2025-02-04 11:08:22, 1, 1
2025-02-04 11:08:27, 1, 1
2025-02-04 11:08:31, 1, 1
2025-02-04 11:08:36, 1, 1
2025-02-04 11:08:49, 1, 1
2025-02-04 11:08:54, 1, 1
2025-02-04 11:08:59, 1, 1
2025-02-04 11:09:02, 1, 1
2025-02-04 11:09:07, 1, 1
2025-02-04 11:09:18, 1, 1
