start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746016916,1746016941,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3516 n_samples 3765 confidence 0.05 feature_proportion 0.999 n_clusters 1,3516,3765,0.999,1,0.05,0.91,0.0,0,,i7181,0.0,752.79296875,752.7630208333334,-1.0,0.0,4860169
1746016936,1746016949,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1591 n_samples 3232 confidence 0.01 feature_proportion 0.001 n_clusters 1,1591,3232,0.001,1,0.01,0.91,0.0,0,,i7182,0.0,755.515625,754.796875,-1.0,0.0,4860165
1746019307,1746019320,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 183 n_samples 2845 confidence 0.1 feature_proportion 0.999 n_clusters 50,183,2845,0.999,50,0.1,0.91,0.0,0,,i7173,0.0,753.609375,753.5807291666666,-1.0,0.0,4861126
1746019307,1746019320,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 568 n_samples 1036 confidence 0.005 feature_proportion 0.999 n_clusters 1,568,1036,0.999,1,0.005,0.91,0.0,0,,i7156,0.0,752.27734375,752.2434895833334,-1.0,0.0,4861131
1746019307,1746019320,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3594 n_samples 3834 confidence 0.01 feature_proportion 0.001 n_clusters 50,3594,3834,0.001,50,0.01,0.91,0.0,0,,i7155,0.0,754.1953125,752.9361979166666,-1.0,0.0,4861133
1746019307,1746019320,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 97 n_samples 1026 confidence 0.05 feature_proportion 0.999 n_clusters 1,97,1026,0.999,1,0.05,0.91,0.0,0,,i7155,0.0,752.3125,752.26171875,-1.0,0.0,4861132
1746019308,1746019321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 895 n_samples 4568 confidence 0.005 feature_proportion 0.001 n_clusters 4,895,4568,0.001,4,0.005,0.91,0.0,0,,i7167,0.0,752.15234375,752.1028645833334,-1.0,0.0,4861127
1746019308,1746019321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1438 n_samples 3452 confidence 0.025 feature_proportion 0.001 n_clusters 1,1438,3452,0.001,1,0.025,0.91,0.0,0,,i7164,0.0,753.8046875,753.75390625,-1.0,0.0,4861128
1746019309,1746019322,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 907 n_samples 3703 confidence 0.025 feature_proportion 0.999 n_clusters 50,907,3703,0.999,50,0.025,0.91,0.0,0,,i7163,0.0,753.8828125,753.8333333333334,-1.0,0.0,4861129
1746019316,1746019329,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 784 n_samples 3700 confidence 0.1 feature_proportion 0.001 n_clusters 50,784,3700,0.001,50,0.1,0.91,0.0,0,,i7167,0.0,753.1328125,753.1015625,-1.0,0.0,4861134
