timestamp,ram_usage_mb,cpu_usage_percent
1727320696,476.01953125,34.5
1727320696,476.09765625,35.5
1727320696,476.12890625,34.4
1727320696,476.12890625,40.0
1727320696,476.12890625,25.0
1727320697,476.12890625,34.7
1727320697,476.12890625,38.1
1727320747,484.35546875,36.4
1727320747,484.35546875,36.6
1727320747,484.35546875,36.0
1727320747,484.35546875,41.9
1727320749,484.35546875,36.2
1727320749,484.35546875,29.7
1727320749,484.35546875,38.1
1727320749,484.35546875,28.1
1727320752,484.3671875,35.7
1727320752,484.3671875,37.8
1727320752,484.3671875,32.4
1727320752,484.3671875,40.9
1727320755,484.39453125,34.9
1727320755,484.39453125,30.8
1727320755,484.39453125,37.3
1727320755,484.39453125,28.6
1727320758,484.3984375,34.6
1727320758,484.3984375,37.2
1727320758,484.3984375,33.3
1727320758,484.3984375,30.6
1727320760,484.3984375,34.6
1727320760,484.3984375,34.7
1727320760,484.3984375,33.3
1727320760,484.3984375,38.6
1727320762,484.3984375,34.6
1727320762,484.3984375,41.3
1727320762,484.3984375,34.4
1727320762,484.3984375,30.6
1727320765,484.3984375,34.6
1727320765,484.3984375,38.6
1727320765,484.3984375,31.3
1727320765,484.3984375,40.9
1727320767,484.3984375,34.6
1727320767,484.3984375,38.6
1727320767,484.3984375,31.9
1727320767,484.3984375,40.5
1727320769,484.3984375,34.6
1727320769,484.3984375,25.0
1727320769,484.3984375,36.1
1727320769,484.3984375,27.3
1727320771,484.3984375,34.6
1727320771,484.3984375,25.0
1727320771,484.3984375,36.7
1727320771,484.3984375,26.5
1727320773,484.3984375,34.6
1727320773,484.3984375,38.6
1727320773,484.3984375,32.7
1727320773,484.3984375,40.9
1727320776,484.4296875,34.7
1727320776,484.4296875,38.6
1727320776,484.4296875,32.4
1727320776,484.4296875,43.2
1727320779,484.4296875,34.7
1727320779,484.4296875,37.2
1727320779,484.4296875,31.6
1727320779,484.4296875,41.9
1727320946,525.5703125,35.7
1727320946,525.5703125,43.1
1727320946,525.5703125,36.7
1727320946,525.5703125,43.8
1727321073,528.33984375,30.4
1727321073,528.33984375,19.4
1727321073,528.33984375,31.9
1727321073,528.33984375,22.2
1727321245,531.08984375,26.6
1727321245,531.08984375,41.3
1727321245,531.08984375,32.1
1727321245,531.08984375,40.5
1727321431,544.953125,35.0
1727321431,544.953125,36.4
1727321431,544.953125,37.6
1727321431,544.953125,31.4
1727321650,537.79296875,29.8
1727321650,537.79296875,25.0
1727321650,537.79296875,34.2
1727321650,537.79296875,40.5
1727322056,543.125,31.8
1727322056,543.125,27.0
1727322056,543.125,35.4
1727322056,543.125,38.6
1727322436,543.9765625,32.7
1727322436,543.9765625,38.6
1727322436,543.9765625,32.5
1727322436,543.9765625,38.1
1727322779,549.23828125,29.6
1727322779,549.23828125,35.7
1727322779,549.23828125,27.7
1727322779,549.23828125,25.0
1727323060,569.51953125,28.2
1727323060,569.51953125,35.0
1727323060,569.51953125,26.9
1727323060,569.51953125,28.6
1727323435,576.47265625,25.4
1727323435,576.47265625,24.3
1727323435,576.47265625,18.4
1727323435,576.47265625,16.1
1727323826,557.25390625,27.2
1727323826,557.25390625,26.5
1727323826,557.25390625,30.8
1727323826,557.25390625,25.8
1727324239,574.08984375,26.4
1727324239,574.08984375,33.3
1727324239,574.08984375,27.2
1727324239,574.08984375,36.8
1727324608,539.65234375,25.4
1727324608,539.65234375,13.5
1727324608,539.65234375,20.6
1727324608,539.65234375,15.2
1727324985,538.99609375,28.7
1727324985,538.99609375,21.9
1727324985,538.99609375,30.3
1727324985,538.99609375,22.6
1727325395,563.5078125,27.4
1727325395,563.5078125,34.2
1727325395,563.5078125,28.8
1727325395,563.5078125,25.0
1727325866,587.31640625,13.6
1727325866,587.31640625,13.9
1727325866,587.31640625,9.7
1727325866,587.31640625,9.1
1727326303,584.83984375,7.8
1727326303,584.83984375,0.0
1727326303,584.83984375,0.0
1727326303,584.83984375,0.0
1727326772,587.84765625,0.7
1727326772,587.84765625,0.0
1727326772,587.84765625,0.0
1727326772,587.84765625,0.0
1727327321,561.2578125,0.7
1727327321,561.2578125,0.0
1727327321,561.2578125,0.5
1727327321,561.2578125,0.0
1727327903,576.265625,0.7
1727327903,576.265625,0.0
1727327903,576.265625,0.0
1727327903,576.265625,2.9
1727328445,590.28515625,0.7
1727328445,590.28515625,2.7
1727328445,590.28515625,0.5
1727328445,590.28515625,0.0
1727328989,590.0859375,0.7
1727328989,590.0859375,0.0
1727328989,590.0859375,0.0
1727328989,590.0859375,2.8
1727329609,505.39453125,0.7
1727329609,505.39453125,0.0
1727329609,505.39453125,0.4
1727329609,505.39453125,0.0
1727330190,516.09765625,0.7
1727330190,516.09765625,0.0
1727330190,516.09765625,0.0
1727330190,516.09765625,0.0
1727330837,490.59765625,0.7
1727330837,490.59765625,0.0
1727330837,490.59765625,0.5
1727330837,490.59765625,0.0
1727331498,519.734375,0.7
1727331498,519.734375,0.0
1727331498,519.734375,0.5
1727331498,519.734375,0.0
1727332245,489.1640625,0.7
1727332245,489.1640625,0.0
1727332245,489.1640625,0.5
1727332245,489.1640625,0.0
1727333050,515.62109375,0.7
1727333050,515.62109375,0.0
1727333050,515.62109375,0.0
1727333050,515.62109375,0.0
1727333905,466.2890625,0.7
