timestamp,ram_usage_mb,cpu_usage_percent
1727707882,473.3125,49.7
1727707882,473.34765625,50.0
1727707882,473.34765625,49.6
1727707882,473.34765625,55.6
1727707882,473.34765625,54.3
1727707882,473.34765625,49.3
1727707882,473.34765625,54.5
1727707927,478.09765625,49.8
1727707927,478.09765625,48.7
1727707927,478.09765625,49.9
1727707927,478.09765625,48.6
1727707929,478.09765625,49.7
1727707929,478.09765625,54.3
1727707929,478.09765625,47.3
1727707929,478.09765625,55.8
1727707931,478.09765625,49.7
1727707931,478.09765625,53.2
1727707931,478.09765625,52.6
1727707931,478.09765625,42.9
1727707932,478.09765625,49.7
1727707932,478.09765625,55.6
1727707932,478.09765625,47.7
1727707932,478.09765625,56.8
1727707933,478.09765625,49.7
1727707933,478.09765625,54.3
1727707933,478.09765625,48.1
1727707933,478.09765625,54.5
1727707935,478.09765625,49.7
1727707935,478.09765625,54.3
1727707935,478.09765625,48.6
1727707935,478.09765625,41.2
1727707936,478.09765625,49.7
1727707936,478.09765625,56.3
1727707936,478.09765625,48.6
1727707936,478.09765625,40.6
1727707937,478.09765625,49.7
1727707937,478.09765625,53.2
1727707937,478.09765625,51.7
1727707937,478.09765625,47.4
1727707939,478.09765625,49.7
1727707939,478.09765625,47.5
1727707939,478.09765625,53.3
1727707939,478.09765625,39.4
1727707940,478.09765625,49.8
1727707940,478.09765625,37.1
1727707940,478.09765625,53.3
1727707940,478.09765625,37.5
1727707942,478.09765625,49.8
1727707942,478.09765625,53.4
1727707942,478.09765625,48.1
1727707942,478.09765625,47.4
1727707943,478.09765625,49.8
1727707943,478.09765625,55.1
1727707943,478.09765625,47.6
1727707943,478.09765625,55.3
1727707944,478.09765625,49.7
1727707944,478.09765625,44.7
1727707944,478.09765625,48.1
1727707944,478.09765625,56.8
1727707946,478.09765625,49.7
1727707946,478.09765625,56.5
1727707946,478.09765625,48.6
1727707946,478.09765625,44.4
1727707947,478.09765625,49.7
1727707947,478.09765625,55.3
1727707947,478.09765625,48.1
1727707947,478.09765625,50.0
1727707949,478.1015625,49.7
1727707949,478.1015625,38.2
1727707949,478.1015625,52.9
1727707949,478.1015625,40.6
1727707950,478.1015625,49.8
1727707950,478.1015625,38.2
1727707950,478.1015625,54.2
1727707950,478.1015625,38.7
1727707951,478.1015625,49.8
1727707951,478.1015625,54.3
1727707951,478.1015625,49.8
1727707951,478.1015625,37.5
1727707953,478.1015625,49.8
1727707953,478.1015625,35.3
1727707953,478.1015625,49.5
1727707953,478.1015625,55.6
1727707954,478.1015625,49.8
1727707954,478.1015625,52.3
1727707954,478.1015625,50.5
1727707954,478.1015625,40.6
1727707956,478.10546875,49.8
1727707956,478.10546875,53.2
1727707956,478.10546875,48.1
1727707956,478.10546875,57.4
1727707957,478.10546875,49.7
1727707957,478.10546875,53.2
1727707957,478.10546875,48.6
1727707957,478.10546875,56.8
1727707958,478.10546875,49.7
1727707958,478.10546875,53.2
1727707958,478.10546875,48.1
1727707958,478.10546875,55.6
1727707960,478.10546875,49.7
1727707960,478.10546875,53.2
1727707960,478.10546875,47.7
1727707960,478.10546875,51.2
1727707961,478.10546875,49.7
1727707961,478.10546875,56.2
1727707961,478.10546875,47.6
1727707961,478.10546875,56.8
1727707963,478.10546875,49.7
1727707963,478.10546875,55.3
1727707963,478.10546875,49.5
1727707963,478.10546875,40.6
1727707964,478.10546875,49.8
1727707964,478.10546875,40.0
1727707964,478.10546875,53.4
1727707964,478.10546875,38.7
1727707965,478.10546875,49.7
1727707965,478.10546875,53.2
1727707965,478.10546875,46.4
1727707965,478.10546875,56.8
1727707967,478.10546875,49.7
1727707967,478.10546875,53.2
1727707967,478.10546875,48.1
1727707967,478.10546875,56.5
1727707968,478.1171875,49.7
1727707968,478.1171875,54.3
1727707968,478.1171875,49.0
1727707968,478.1171875,54.5
1727707970,478.1171875,49.7
1727707970,478.1171875,33.3
1727707970,478.1171875,55.1
1727707970,478.1171875,40.6
1727707971,478.1171875,49.7
1727707971,478.1171875,36.4
1727707971,478.1171875,54.2
1727707971,478.1171875,39.4
1727707972,478.1171875,49.7
1727707972,478.1171875,55.3
1727707972,478.1171875,48.5
1727707972,478.1171875,59.6
1727707974,478.1171875,49.7
1727707974,478.1171875,39.4
1727707974,478.1171875,49.5
1727707974,478.1171875,58.7
1727707975,478.1171875,49.7
1727707975,478.1171875,50.0
1727707975,478.1171875,50.0
1727707975,478.1171875,56.8
1727707976,478.1171875,49.7
1727707976,478.1171875,55.6
1727707976,478.1171875,49.0
1727707976,478.1171875,57.8
1727707978,478.1171875,49.7
1727707978,478.1171875,54.2
1727707978,478.1171875,48.6
1727707978,478.1171875,56.5
1727707979,478.1171875,49.7
1727707979,478.1171875,37.5
1727707979,478.1171875,54.2
1727707979,478.1171875,40.6
1727707981,478.1171875,49.8
1727707981,478.1171875,55.6
1727707981,478.1171875,48.6
1727707981,478.1171875,56.8
1727707982,478.1171875,49.8
1727707982,478.1171875,40.0
1727707982,478.1171875,54.3
1727707982,478.1171875,38.7
1727707983,478.1171875,49.7
1727707983,478.1171875,54.3
1727707983,478.1171875,50.5
1727707983,478.1171875,50.0
1727707985,478.1171875,49.8
1727707985,478.1171875,38.2
1727707985,478.1171875,52.0
1727707985,478.1171875,55.6
1727707986,478.1171875,49.7
1727707986,478.1171875,54.2
1727707986,478.1171875,49.5
1727707986,478.1171875,42.4
1727707988,478.12109375,49.8
1727707988,478.12109375,54.3
